frame_number,timestamp,video_timestamp,centroid x1,centroid y1,velocity x1,velocity y1,distance1,centroid x2,centroid y2,velocity x2,velocity y2,distance2
5724,2024-05-11 20:01:47:337180,00:07:10:928,607.5892857142857,609.0892857142857,-57.281952579257556,-25.4289041823815,2.0905254258493766,,,,,
5725,2024-05-11 20:01:47:404636,00:07:10:960,607.6415094339623,607.6415094339623,1.5656326308925268,-43.40337687057955,1.4487178727288306,,,,,
5726,2024-05-11 20:01:47:472092,00:07:10:992,,,,,,,,,,
5727,2024-05-11 20:01:47:524668,00:07:11:024,,,,,,,,,,
5728,2024-05-11 20:01:47:574764,00:07:11:056,,,,,,,,,,
5729,2024-05-11 20:01:47:629324,00:07:11:088,,,,,,,,,,
5730,2024-05-11 20:01:47:684380,00:07:11:120,,,,,,,,,,
5731,2024-05-11 20:01:47:733484,00:07:11:152,,,,,,,,,,
5732,2024-05-11 20:01:47:786556,00:07:11:184,,,,,,,,,,
5733,2024-05-11 20:01:47:840620,00:07:11:216,595.8823529411765,607.3529411764706,-352.5317467022542,-8.651085808643417,11.76269667470253,,,,,
5734,2024-05-11 20:01:47:906588,00:07:11:248,596.7027027027027,605.2972972972973,24.593544147069373,-61.62684608945854,2.213288388172425,,,,,
5735,2024-05-11 20:01:47:975037,00:07:11:296,592.5,608.1428571428571,-125.99425184646698,85.30800515465795,5.075423218015131,,,,,
5736,2024-05-11 20:01:48:051916,00:07:11:328,,,,,,,,,,
5737,2024-05-11 20:01:48:115404,00:07:11:360,,,,,,,,,,
5738,2024-05-11 20:01:48:169468,00:07:11:392,,,,,,,,,,
5739,2024-05-11 20:01:48:219068,00:07:11:424,,,,,,,,,,
5740,2024-05-11 20:01:48:275116,00:07:11:456,,,,,,,,,,
5741,2024-05-11 20:01:48:329180,00:07:11:488,,,,,,,,,,
5742,2024-05-11 20:01:48:379276,00:07:11:520,,,,,,,,,,
5743,2024-05-11 20:01:48:431357,00:07:11:552,,,,,,,,,,
5744,2024-05-11 20:01:48:484429,00:07:11:584,604.5,610.5,359.7520760117766,70.6655863594571,12.229314062897386,,,,,
5745,2024-05-11 20:01:48:552876,00:07:11:616,604.5,610.5,0.0,0.0,0.0,,,,,
5746,2024-05-11 20:01:48:617356,00:07:11:664,,,,,,,,,,
5747,2024-05-11 20:01:48:670924,00:07:11:696,604.5,610.5,0.0,0.0,0.0,,,,,
5748,2024-05-11 20:01:48:734908,00:07:11:728,,,,,,,,,,
5749,2024-05-11 20:01:48:787484,00:07:11:760,,,,,,,,,,
5750,2024-05-11 20:01:48:837084,00:07:11:792,,,,,,,,,,
5751,2024-05-11 20:01:48:887180,00:07:11:824,,,,,,,,,,
5752,2024-05-11 20:01:48:937277,00:07:11:856,,,,,,,,,,
5753,2024-05-11 20:01:48:991836,00:07:11:888,,,,,,,,,,
5754,2024-05-11 20:01:49:042924,00:07:11:920,,,,,,,,,,
5755,2024-05-11 20:01:49:097980,00:07:11:952,,,,,,,,,,
5756,2024-05-11 20:01:49:150060,00:07:11:984,,,,,,,,,,
5757,2024-05-11 20:01:49:201149,00:07:12:016,,,,,,,,,,
5758,2024-05-11 20:01:49:252236,00:07:12:064,,,,,,,,,,
5759,2024-05-11 20:01:49:301837,00:07:12:096,,,,,,,,,,
5760,2024-05-11 20:01:49:352924,00:07:12:128,,,,,,,,,,
5761,2024-05-11 20:01:49:403516,00:07:12:160,,,,,,,,,,
5762,2024-05-11 20:01:49:455100,00:07:12:192,,,,,,,,,,
5763,2024-05-11 20:01:49:513132,00:07:12:224,,,,,,,,,,
5764,2024-05-11 20:01:49:563228,00:07:12:256,,,,,,,,,,
5765,2024-05-11 20:01:49:615308,00:07:12:288,636.0,616.5,944.3491995309136,179.8760380058883,32.06633748964793,,,,,
5766,2024-05-11 20:01:49:682764,00:07:12:320,,,,,,,,,,
5767,2024-05-11 20:01:49:733356,00:07:12:352,636.4,616.7,11.991735867058539,5.995867933530973,0.4472135954999579,,,,,
5768,2024-05-11 20:01:49:805772,00:07:12:384,,,,,,,,,,
5769,2024-05-11 20:01:49:855868,00:07:12:416,,,,,,,,,,
5770,2024-05-11 20:01:49:906956,00:07:12:464,,,,,,,,,,
5771,2024-05-11 20:01:49:959036,00:07:12:496,,,,,,,,,,
5772,2024-05-11 20:01:50:012604,00:07:12:528,,,,,,,,,,
5773,2024-05-11 20:01:50:065676,00:07:12:560,,,,,,,,,,
5774,2024-05-11 20:01:50:117260,00:07:12:592,640.5,616.5,122.91529263735768,-5.995867933530973,4.104875150354784,,,,,
5775,2024-05-11 20:01:50:181740,00:07:12:624,,,,,,,,,,
5776,2024-05-11 20:01:50:232332,00:07:12:656,,,,,,,,,,
5777,2024-05-11 20:01:50:282428,00:07:12:688,,,,,,,,,,
5778,2024-05-11 20:01:50:332028,00:07:12:720,,,,,,,,,,
5779,2024-05-11 20:01:50:386092,00:07:12:752,,,,,,,,,,
5780,2024-05-11 20:01:50:439164,00:07:12:784,,,,,,,,,,
5781,2024-05-11 20:01:50:492236,00:07:12:816,,,,,,,,,,
5782,2024-05-11 20:01:50:548781,00:07:12:864,,,,,,,,,,
5783,2024-05-11 20:01:50:600860,00:07:12:896,,,,,,,,,,
5784,2024-05-11 20:01:50:654429,00:07:12:928,653.6666666666666,616.8333333333334,394.7279722906982,9.993113222550486,13.170885400086862,,,,,
5785,2024-05-11 20:01:50:730812,00:07:12:960,656.6,616.7,87.9393963584361,-3.9972452890195127,2.9363620727394255,,,,,
5786,2024-05-11 20:01:50:796284,00:07:12:992,656.6,616.7,0.0,0.0,0.0,,,,,
5787,2024-05-11 20:01:50:862748,00:07:13:024,,,,,,,,,,
5788,2024-05-11 20:01:50:914828,00:07:13:056,,,,,,,,,,
5789,2024-05-11 20:01:50:967404,00:07:13:088,656.0,612.5714285714286,-17.98760380058951,-123.77184519929166,4.171942238432463,,,,,
5790,2024-05-11 20:01:51:037340,00:07:13:120,654.5,609.7777777777778,-44.96900950147207,-83.7518060556497,3.170880754122636,,,,,
5791,2024-05-11 20:01:51:106780,00:07:13:152,653.12,607.4,-41.37148874135417,-71.28420765418755,2.7492230103238557,,,,,
5792,2024-05-11 20:01:51:174733,00:07:13:184,652.7608695652174,603.7173913043479,-10.766493289338532,-110.40217694998884,3.7000785767980213,,,,,
5793,2024-05-11 20:01:51:238716,00:07:13:216,652.5686274509804,604.7450980392157,-5.763291641135814,30.8099692833319,1.0455324783950817,,,,,
5794,2024-05-11 20:01:51:304188,00:07:13:264,652.5744680851063,605.6595744680851,0.17509835433447565,27.415399479134148,0.914495080339288,,,,,
5795,2024-05-11 20:01:51:374621,00:07:13:296,652.6060606060606,609.2424242424242,0.9471229166459815,107.41147036306918,3.582989058434628,,,,,
5796,2024-05-11 20:01:51:438604,00:07:13:328,,,,,,,,,,
5797,2024-05-11 20:01:51:490188,00:07:13:360,,,,,,,,,,
5798,2024-05-11 20:01:51:540780,00:07:13:392,,,,,,,,,,
5799,2024-05-11 20:01:51:591372,00:07:13:424,,,,,,,,,,
5800,2024-05-11 20:01:51:643452,00:07:13:456,,,,,,,,,,
5801,2024-05-11 20:01:51:694541,00:07:13:488,,,,,,,,,,
5802,2024-05-11 20:01:51:745628,00:07:13:520,,,,,,,,,,
5803,2024-05-11 20:01:51:796716,00:07:13:552,,,,,,,,,,
5804,2024-05-11 20:01:51:847309,00:07:13:584,,,,,,,,,,
5805,2024-05-11 20:01:51:899388,00:07:13:632,652.5,610.5,-3.179626934448037,37.70129079416325,1.2620402680581035,,,,,
5806,2024-05-11 20:01:51:966844,00:07:13:664,652.775,610.725,8.244318408602531,6.745351425221493,0.3553167600887942,,,,,
5807,2024-05-11 20:01:52:055133,00:07:13:696,653.1860465116279,610.9302325581396,12.32290299129428,6.152736571325237,0.4594340405781332,,,,,
5808,2024-05-11 20:01:52:122588,00:07:13:728,655.84,611.18,79.56377309004863,7.487862977452445,2.66568056853335,,,,,
5809,2024-05-11 20:01:52:189548,00:07:13:760,656.6451612903226,612.3548387096774,24.138203809820926,35.22088873212276,1.4242649673394718,,,,,
5810,2024-05-11 20:01:52:255020,00:07:13:792,658.42,611.0,53.20849253270886,-40.61716987229791,2.232854758959873,,,,,
5811,2024-05-11 20:01:52:320493,00:07:13:824,,,,,,,,,,
5812,2024-05-11 20:01:52:378029,00:07:13:856,664.9268292682926,610.8780487804878,195.07044479353996,-3.656017032640089,6.507971974943556,,,,,
5813,2024-05-11 20:01:52:452428,00:07:13:888,,,,,,,,,,
5814,2024-05-11 20:01:52:506989,00:07:13:920,,,,,,,,,,
5815,2024-05-11 20:01:52:570476,00:07:13:952,,,,,,,,,,
5816,2024-05-11 20:01:52:629004,00:07:13:984,,,,,,,,,,
5817,2024-05-11 20:01:52:688526,00:07:14:032,,,,,,,,,,
5818,2024-05-11 20:01:52:746556,00:07:14:064,,,,,,,,,,
5819,2024-05-11 20:01:52:807564,00:07:14:096,669.2857142857143,611.7142857142857,130.67649450950708,25.069831080958664,4.438374793159205,,,,,
5820,2024-05-11 20:01:52:883453,00:07:14:128,,,,,,,,,,
5821,2024-05-11 20:01:52:944956,00:07:14:160,,,,,,,,,,
5822,2024-05-11 20:01:53:002989,00:07:14:192,,,,,,,,,,
5823,2024-05-11 20:01:53:062013,00:07:14:224,,,,,,,,,,
5824,2024-05-11 20:01:53:116572,00:07:14:256,,,,,,,,,,
5825,2024-05-11 20:01:53:171133,00:07:14:288,,,,,,,,,,
5826,2024-05-11 20:01:53:226188,00:07:14:320,,,,,,,,,,
5827,2024-05-11 20:01:53:286205,00:07:14:352,664.972972972973,610.918918918919,-129.29313671337005,-23.84457131866713,4.3854698687595075,,,,,
5828,2024-05-11 20:01:53:359612,00:07:14:384,664.5,610.5,-14.179417410375644,-12.558912563475472,0.631819985273633,,,,,
5829,2024-05-11 20:01:53:428060,00:07:14:432,664.5,610.5,0.0,0.0,0.0,,,,,
5830,2024-05-11 20:01:53:497501,00:07:14:464,664.5,610.5,0.0,0.0,0.0,,,,,
5831,2024-05-11 20:01:53:563468,00:07:14:496,664.5,606.6818181818181,0.0,-114.46656964011228,3.81818181818187,,,,,
5832,2024-05-11 20:01:53:631917,00:07:14:528,664.5,604.5,0.0,-65.40946836577601,2.18181818181813,,,,,
5833,2024-05-11 20:01:53:696892,00:07:14:560,658.780487804878,610.780487804878,-171.46719883081713,188.28487718095948,8.494548064339302,,,,,
5834,2024-05-11 20:01:53:763357,00:07:14:592,658.5757575757576,610.5757575757576,-6.137677079035897,-6.137677079035897,0.28953226664982157,,,,,
5835,2024-05-11 20:01:53:830812,00:07:14:624,658.4242424242424,610.4242424242424,-4.542324192070572,-4.542324192070572,0.21427478217786836,,,,,
5836,2024-05-11 20:01:53:894300,00:07:14:656,,,,,,,,,,
5837,2024-05-11 20:01:53:944892,00:07:14:688,,,,,,,,,,
5838,2024-05-11 20:01:53:995980,00:07:14:720,,,,,,,,,,
5839,2024-05-11 20:01:54:050541,00:07:14:752,640.9142857142857,611.4285714285714,-524.9369397736041,30.10912035885182,17.53873600729235,,,,,
5840,2024-05-11 20:01:54:118492,00:07:14:784,640.775,610.275,-4.175693739422991,-34.58330968803803,1.1619498917855724,,,,,
5841,2024-05-11 20:01:54:182972,00:07:14:832,640.5,610.5,-8.244318408602531,6.745351425221493,0.3553167600887942,,,,,
5842,2024-05-11 20:01:54:249437,00:07:14:864,,,,,,,,,,
5843,2024-05-11 20:01:54:299037,00:07:14:896,,,,,,,,,,
5844,2024-05-11 20:01:54:351117,00:07:14:928,,,,,,,,,,
5845,2024-05-11 20:01:54:402701,00:07:14:960,,,,,,,,,,
5846,2024-05-11 20:01:54:453292,00:07:14:992,,,,,,,,,,
5847,2024-05-11 20:01:54:507852,00:07:15:024,,,,,,,,,,
5848,2024-05-11 20:01:54:557453,00:07:15:056,,,,,,,,,,
5849,2024-05-11 20:01:54:619949,00:07:15:088,620.2173913043479,610.304347826087,-608.0592154329471,-5.865522978451693,20.283552333703785,,,,,
5850,2024-05-11 20:01:54:685420,00:07:15:120,,,,,,,,,,
5851,2024-05-11 20:01:54:738988,00:07:15:152,,,,,,,,,,
5852,2024-05-11 20:01:54:788588,00:07:15:184,,,,,,,,,,
5853,2024-05-11 20:01:54:839676,00:07:15:232,610.0697674418604,610.0697674418604,-304.2190625930411,-7.032565018095036,10.150334871874326,,,,,
5854,2024-05-11 20:01:54:908124,00:07:15:264,606.625,604.9583333333334,-103.27185321558946,-153.23741932833508,6.163860914582336,,,,,
5855,2024-05-11 20:01:54:974092,00:07:15:296,604.5,604.5,-63.7060967937521,-13.740530681006492,2.173866243457605,,,,,
5856,2024-05-11 20:01:55:039564,00:07:15:328,596.9827586206897,608.9827586206897,-225.36193267404408,134.39014333773252,8.752373552710324,,,,,
5857,2024-05-11 20:01:55:109500,00:07:15:360,595.5892857142857,609.0892857142857,-41.775397578749825,3.193611922722248,1.3975388232718207,,,,,
5858,2024-05-11 20:01:55:175965,00:07:15:392,595.3220338983051,608.7457627118644,-8.01203296807691,-10.298592773238644,0.4352373907851383,,,,,
5859,2024-05-11 20:01:55:240445,00:07:15:424,594.4423076923077,609.3269230769231,-26.37361074412653,17.42280398547018,1.0543555223138603,,,,,
5860,2024-05-11 20:01:55:307901,00:07:15:456,593.1860465116279,610.0697674418604,-37.66188064688244,22.269983536655264,1.4594553451895562,,,,,
5861,2024-05-11 20:01:55:376348,00:07:15:488,592.5897435897435,610.2564102564103,-17.87676783998134,5.595428333915124,0.6248301488171574,,,,,
5862,2024-05-11 20:01:55:441821,00:07:15:520,594.66,607.0,62.06492012220336,-97.62502917413657,3.8587782214402915,,,,,
5863,2024-05-11 20:01:55:510268,00:07:15:552,595.1509433962265,606.6415094339623,14.718158833062917,-10.747310446892953,0.6078987615026625,,,,,
5864,2024-05-11 20:01:55:574252,00:07:15:600,,,,,,,,,,
5865,2024-05-11 20:01:55:627820,00:07:15:632,604.5,615.75,280.27854349659486,273.06653253881336,13.0525652563839,,,,,
5866,2024-05-11 20:01:55:695276,00:07:15:664,604.5,615.75,0.0,0.0,0.0,,,,,
5867,2024-05-11 20:01:55:759260,00:07:15:696,604.5,614.3181818181819,0.0,-42.92496361503998,1.4318181818181301,,,,,
5868,2024-05-11 20:01:55:825228,00:07:15:728,604.5,612.8571428571429,0.0,-43.800983280655196,1.4610389610389802,,,,,
5869,2024-05-11 20:01:55:894668,00:07:15:760,604.5,610.5,0.0,-70.6655863594571,2.3571428571428896,,,,,
5870,2024-05-11 20:01:55:960637,00:07:15:792,604.5,610.5,0.0,0.0,0.0,,,,,
5871,2024-05-11 20:01:56:027100,00:07:15:824,604.5,610.5,0.0,0.0,0.0,,,,,
5872,2024-05-11 20:01:56:096045,00:07:15:856,604.5,610.5,0.0,0.0,0.0,,,,,
5873,2024-05-11 20:01:56:182348,00:07:15:888,604.5,610.5,0.0,0.0,0.0,,,,,
5874,2024-05-11 20:01:56:248812,00:07:15:920,604.6857142857143,609.8,5.567591652563988,-20.985537767354998,0.7242166774649978,,,,,
5875,2024-05-11 20:01:56:312797,00:07:15:952,607.1346153846154,611.3269230769231,73.41643785643105,45.7761455694491,2.8859332416116596,,,,,
5876,2024-05-11 20:01:56:380252,00:07:16:000,607.8846153846154,611.5,22.484504750736036,5.188731865553946,0.7697113883149769,,,,,
5877,2024-05-11 20:01:56:447709,00:07:16:032,610.1315789473684,610.8684210526316,67.36248386860322,-18.934319790094044,2.3340388212493473,,,,,
5878,2024-05-11 20:01:56:513180,00:07:16:064,,,,,,,,,,
5879,2024-05-11 20:01:56:563773,00:07:16:096,,,,,,,,,,
5880,2024-05-11 20:01:56:613869,00:07:16:128,,,,,,,,,,
5881,2024-05-11 20:01:56:666445,00:07:16:160,,,,,,,,,,
5882,2024-05-11 20:01:56:718028,00:07:16:192,636.16,616.76,780.314875749402,176.6256464419225,26.686877018230273,,,,,
5883,2024-05-11 20:01:56:784988,00:07:16:224,,,,,,,,,,
5884,2024-05-11 20:01:56:834588,00:07:16:256,,,,,,,,,,
5885,2024-05-11 20:01:56:886172,00:07:16:288,,,,,,,,,,
5886,2024-05-11 20:01:56:938748,00:07:16:320,,,,,,,,,,
5887,2024-05-11 20:01:56:987356,00:07:16:352,,,,,,,,,,
5888,2024-05-11 20:01:57:038940,00:07:16:400,,,,,,,,,,
5889,2024-05-11 20:01:57:090029,00:07:16:432,,,,,,,,,,
5890,2024-05-11 20:01:57:146077,00:07:16:464,,,,,,,,,,
5891,2024-05-11 20:01:57:195676,00:07:16:496,,,,,,,,,,
5892,2024-05-11 20:01:57:246764,00:07:16:528,,,,,,,,,,
5893,2024-05-11 20:01:57:295372,00:07:16:560,,,,,,,,,,
5894,2024-05-11 20:01:57:346461,00:07:16:592,,,,,,,,,,
5895,2024-05-11 20:01:57:399036,00:07:16:624,,,,,,,,,,
5896,2024-05-11 20:01:57:448636,00:07:16:656,,,,,,,,,,
5897,2024-05-11 20:01:57:499228,00:07:16:688,,,,,,,,,,
5898,2024-05-11 20:01:57:552796,00:07:16:720,,,,,,,,,,
5899,2024-05-11 20:01:57:602893,00:07:16:752,,,,,,,,,,
5900,2024-05-11 20:01:57:653981,00:07:16:800,,,,,,,,,,
5901,2024-05-11 20:01:57:706556,00:07:16:832,,,,,,,,,,
5902,2024-05-11 20:01:57:755661,00:07:16:864,,,,,,,,,,
5903,2024-05-11 20:01:57:806253,00:07:16:896,,,,,,,,,,
5904,2024-05-11 20:01:57:857341,00:07:16:928,,,,,,,,,,
5905,2024-05-11 20:01:57:909917,00:07:16:960,,,,,,,,,,
5906,2024-05-11 20:01:57:961997,00:07:16:992,,,,,,,,,,
5907,2024-05-11 20:01:58:013581,00:07:17:024,,,,,,,,,,
5908,2024-05-11 20:01:58:065164,00:07:17:056,652.5,610.5,489.8624101693701,-187.6706663194765,17.498091324484534,,,,,
5909,2024-05-11 20:01:58:133117,00:07:17:088,652.5,610.5,0.0,0.0,0.0,,,,,
5910,2024-05-11 20:01:58:196605,00:07:17:120,652.5,610.5,0.0,0.0,0.0,,,,,
5911,2024-05-11 20:01:58:264556,00:07:17:152,652.5,610.5,0.0,0.0,0.0,,,,,
5912,2024-05-11 20:01:58:335981,00:07:17:200,652.5,609.0,0.0,-44.96900950147207,1.5,,,,,
5913,2024-05-11 20:01:58:403933,00:07:17:232,652.5,609.0,0.0,0.0,0.0,,,,,
5914,2024-05-11 20:01:58:469900,00:07:17:264,,,,,,,,,,
5915,2024-05-11 20:01:58:524957,00:07:17:296,645.8478260869565,609.8478260869565,-199.4277812673985,25.417266239961883,6.705984405223473,,,,,
5916,2024-05-11 20:01:58:592413,00:07:17:328,,,,,,,,,,
5917,2024-05-11 20:01:58:647965,00:07:17:360,,,,,,,,,,
5918,2024-05-11 20:01:58:698557,00:07:17:392,,,,,,,,,,
5919,2024-05-11 20:01:58:752124,00:07:17:424,,,,,,,,,,
5920,2024-05-11 20:01:58:802716,00:07:17:456,,,,,,,,,,
5921,2024-05-11 20:01:58:853805,00:07:17:488,,,,,,,,,,
5922,2024-05-11 20:01:58:906380,00:07:17:520,,,,,,,,,,
5923,2024-05-11 20:01:58:957965,00:07:17:568,,,,,,,,,,
5924,2024-05-11 20:01:59:007565,00:07:17:600,,,,,,,,,,
5925,2024-05-11 20:01:59:060637,00:07:17:632,,,,,,,,,,
5926,2024-05-11 20:01:59:112716,00:07:17:664,,,,,,,,,,
5927,2024-05-11 20:01:59:167773,00:07:17:696,,,,,,,,,,
5928,2024-05-11 20:01:59:217869,00:07:17:728,609.8478260869565,609.8478260869565,-1079.2562280353297,0.0,36.0,,,,,
5929,2024-05-11 20:01:59:281357,00:07:17:760,,,,,,,,,,
5930,2024-05-11 20:01:59:336412,00:07:17:792,,,,,,,,,,
5931,2024-05-11 20:01:59:387005,00:07:17:824,,,,,,,,,,
5932,2024-05-11 20:01:59:439085,00:07:17:856,,,,,,,,,,
5933,2024-05-11 20:01:59:491662,00:07:17:888,,,,,,,,,,
5934,2024-05-11 20:01:59:549692,00:07:17:920,,,,,,,,,,
5935,2024-05-11 20:01:59:602764,00:07:17:968,,,,,,,,,,
5936,2024-05-11 20:01:59:670221,00:07:18:000,,,,,,,,,,
5937,2024-05-11 20:01:59:722797,00:07:18:032,594.0,607.4864864864865,-475.10736125468264,-70.79140195315985,16.022781169046997,,,,,
5938,2024-05-11 20:01:59:792733,00:07:18:064,593.3703703703703,606.925925925926,-18.875880531483492,-16.80523544932968,0.8430074807280639,,,,,
5939,2024-05-11 20:01:59:866637,00:07:18:096,,,,,,,,,,
5940,2024-05-11 20:01:59:919709,00:07:18:128,,,,,,,,,,
5941,2024-05-11 20:01:59:970301,00:07:18:160,,,,,,,,,,
5942,2024-05-11 20:02:00:025853,00:07:18:192,583.5892857142857,609.0892857142857,-293.2304592227825,64.85609791856619,10.017471867860992,,,,,
5943,2024-05-11 20:02:00:094301,00:07:18:224,583.3220338983051,608.7457627118644,-8.01203296807691,-10.298592773238644,0.4352373907851383,,,,,
5944,2024-05-11 20:02:00:164237,00:07:18:256,583.6415094339623,607.6415094339623,9.577665598969437,-33.104784097340904,1.1495390030968766,,,,,
5945,2024-05-11 20:02:00:230701,00:07:18:288,580.5,604.5,-94.18037838987522,-94.18037838987522,4.442765247832447,,,,,
5946,2024-05-11 20:02:00:295677,00:07:18:320,580.5,604.5,0.0,0.0,0.0,,,,,
5947,2024-05-11 20:02:00:363629,00:07:18:368,580.5,597.6176470588235,0.0,-206.3283965361658,6.882352941176464,,,,,
5948,2024-05-11 20:02:00:432077,00:07:18:400,580.5,597.0,0.0,-18.516650971194583,0.6176470588235361,,,,,
5949,2024-05-11 20:02:00:499037,00:07:18:432,580.5,596.1428571428571,0.0,-25.696576857985015,0.8571428571428896,,,,,
5950,2024-05-11 20:02:00:566989,00:07:18:464,572.931506849315,604.4109589041096,-226.89842693665213,247.87223110726848,11.209085391163375,,,,,
5951,2024-05-11 20:02:00:634445,00:07:18:496,568.5,609.0,-132.85364907512448,137.5764217624931,6.379463232537419,,,,,
5952,2024-05-11 20:02:00:701405,00:07:18:528,568.5,609.0,0.0,0.0,0.0,,,,,
5953,2024-05-11 20:02:00:768364,00:07:18:560,568.5,609.0,0.0,0.0,0.0,,,,,
5954,2024-05-11 20:02:00:842765,00:07:18:592,568.5,600.0,0.0,-269.81405700883244,9.0,,,,,
5955,2024-05-11 20:02:00:908237,00:07:18:624,572.179104477612,604.9850746268656,110.29712280709457,149.44924550737886,6.195706480507623,,,,,
5956,2024-05-11 20:02:00:976685,00:07:18:656,,,,,,,,,,
5957,2024-05-11 20:02:01:029261,00:07:18:688,,,,,,,,,,
5958,2024-05-11 20:02:01:080845,00:07:18:720,582.04,611.48,295.62313629285893,194.71357387722128,11.80768038634329,,,,,
5959,2024-05-11 20:02:01:150781,00:07:18:768,583.5892857142857,611.9107142857143,46.44656267080579,12.912529871137897,1.6080426052838748,,,,,
5960,2024-05-11 20:02:01:216749,00:07:18:800,585.3584905660377,611.6415094339623,53.039593192326485,-8.070583690854411,1.7895689591826167,,,,,
5961,2024-05-11 20:02:01:282221,00:07:18:832,586.5,610.5,34.22169905457912,-34.22169905457912,1.6143381230862568,,,,,
5962,2024-05-11 20:02:01:351661,00:07:18:864,587.1923076923077,609.6346153846154,20.75492746221919,-25.943659327773137,1.1082330410941947,,,,,
5963,2024-05-11 20:02:01:417133,00:07:18:896,588.4655172413793,609.6724137931035,38.1699815397095,1.1331713269621335,1.273770495627551,,,,,
5964,2024-05-11 20:02:01:485580,00:07:18:928,589.1044776119403,609.0597014925373,19.155609983214312,-18.368710177218937,0.8852608194269743,,,,,
5965,2024-05-11 20:02:01:554525,00:07:18:960,590.6075949367089,609.506329113924,45.06246483956417,13.389601166505901,1.5680682141428193,,,,,
5966,2024-05-11 20:02:01:625949,00:07:18:992,591.5232558139535,610.0813953488372,27.45090845929217,17.24010598785686,1.081265932439158,,,,,
5967,2024-05-11 20:02:01:693900,00:07:19:024,591.0632911392405,609.2784810126582,-13.78943721833962,-24.070841608334838,0.925331796290176,,,,,
5968,2024-05-11 20:02:01:763341,00:07:19:056,595.5892857142857,611.9107142857143,135.68632869921126,78.91261537743554,5.235769179129478,,,,,
5969,2024-05-11 20:02:01:836749,00:07:19:088,595.84,611.18,7.516248730962747,-21.906331771434356,0.7725289770671052,,,,,
5970,2024-05-11 20:02:01:910157,00:07:19:120,597.5,611.0625,49.765703848294805,-3.5225724109471463,1.6641533132496784,,,,,
5971,2024-05-11 20:02:01:977613,00:07:19:168,,,,,,,,,,
5972,2024-05-11 20:02:02:032669,00:07:19:200,598.780487804878,610.219512195122,38.388178842719235,-25.27221773812321,1.5330614657000539,,,,,
5973,2024-05-11 20:02:02:098637,00:07:19:232,,,,,,,,,,
5974,2024-05-11 20:02:02:157165,00:07:19:264,597.6981132075472,607.6792452830189,-32.448875701015055,-76.15552460442649,2.761248042764893,,,,,
5975,2024-05-11 20:02:02:228589,00:07:19:296,,,,,,,,,,
5976,2024-05-11 20:02:02:281165,00:07:19:328,604.5,610.5,203.91607453183215,84.56436377949767,7.36358072616274,,,,,
5977,2024-05-11 20:02:02:354572,00:07:19:360,604.5,605.4130434782609,0.0,-152.50359743977472,5.0869565217391255,,,,,
5978,2024-05-11 20:02:02:422029,00:07:19:392,604.5,604.5,0.0,-27.372440566113585,0.9130434782608745,,,,,
5979,2024-05-11 20:02:02:489981,00:07:19:424,,,,,,,,,,
5980,2024-05-11 20:02:02:556940,00:07:19:456,,,,,,,,,,
5981,2024-05-11 20:02:02:625390,00:07:19:488,604.5,609.0,,,0.0,,,,,
5982,2024-05-11 20:02:02:691357,00:07:19:536,,,,,,,,,,
5983,2024-05-11 20:02:02:741949,00:07:19:568,,,,,,,,,,
5984,2024-05-11 20:02:02:797997,00:07:19:600,595.0526315789474,609.0,-283.2258668601478,0.0,9.447368421052602,,,,,
5985,2024-05-11 20:02:02:863965,00:07:19:632,592.8333333333334,605.6666666666666,-66.53309592907833,-99.93113222549464,4.0045468924832015,,,,,
5986,2024-05-11 20:02:02:932413,00:07:19:664,592.7333333333333,604.2666666666667,-2.9979339667654865,-41.971075534706586,1.4035668847617988,,,,,
5987,2024-05-11 20:02:03:001357,00:07:19:696,592.8333333333334,603.3333333333334,2.9979339667654865,-27.980717023136588,0.9386751893551979,,,,,
5988,2024-05-11 20:02:03:069805,00:07:19:728,592.5,597.0,-9.993113222550486,-189.8691512284388,6.342099196813522,,,,,
5989,2024-05-11 20:02:03:138253,00:07:19:760,592.5,594.0,0.0,-89.93801900294415,3.0,,,,,
5990,2024-05-11 20:02:03:206701,00:07:19:792,583.5892857142857,609.0892857142857,-267.1373302527939,452.36682177075926,17.523908595087427,,,,,
5991,2024-05-11 20:02:03:274653,00:07:19:824,581.0,608.6857142857143,-77.62507592515867,-12.09880493729858,2.6205477305637754,,,,,
5992,2024-05-11 20:02:03:343598,00:07:19:856,580.5333333333333,604.8666666666667,-13.99035851157,-114.49252577835168,3.847454027578658,,,,,
5993,2024-05-11 20:02:03:413533,00:07:19:888,580.7,600.4,4.996556611276947,-133.9077171821622,4.469775037839062,,,,,
5994,2024-05-11 20:02:03:483965,00:07:19:936,580.6060606060606,599.7575757575758,-2.8162409990829365,-19.259454574367364,0.649256125876412,,,,,
5995,2024-05-11 20:02:03:550925,00:07:19:968,580.6060606060606,599.7575757575758,0.0,0.0,0.0,,,,,
5996,2024-05-11 20:02:03:617389,00:07:20:000,580.5,598.5,-3.179626934448037,-37.70129079416325,1.2620402680581035,,,,,
5997,2024-05-11 20:02:03:701213,00:07:20:032,580.5,598.5,0.0,0.0,0.0,,,,,
5998,2024-05-11 20:02:03:768669,00:07:20:064,580.5,597.0,0.0,-44.96900950147207,1.5,,,,,
